Frame,Tracking_ID,Position_X,Position_Y,Volume,Radius,Area,Length,Width,Orientation,Dry_Mass,Displacement,Speed,Instantaneous_Velocity_X,Instantaneous_Velocity_Y,Track_Length,mCherry_Integrated_Intensity,mCherry_Mean_Intensity,mCherry_SD_Intensity,mCherry_Maximum_Intensity,mCherry_Skewness
216,2460,350.3633118,560.1166382,1990.219971,20.39568138,1306.851563,50.89453888,33.87252045,17.24146271,497.5544739,10.83147717,0.006882571615,-0.006874694955,-0.0003291829489,10.83390617,2826441.5,983.4542847,1239.120605,5062.372559,1.89074564
217,2460,348.8340759,560.6206055,1894.816284,19.51701355,1196.676025,51.03803253,37.01141357,5.19442749,473.7036438,12.3388319,0.001789042493,-0.001699150889,0.0005599636352,12.44404507,2738540,1039.293701,1247.775024,5748.910156,1.584747076
218,2460,349.8346252,560.5986328,1731.086304,19.47550201,1191.591064,43.73337173,41.10709,15.25511932,432.7711487,11.33887672,0.001111989492,0.001111721504,-2.44E-05,13.44483566,2661493.25,1010.054321,1190.087036,4801.788086,1.449511528
219,2460,348.1317749,557.1013184,1876.638794,21.91321182,1508.557739,48.75757217,42.93406677,15.25511932,469.1592407,13.562747,0.004322052002,-0.001892055967,-0.003885905026,17.33468246,2756504.75,818.9255981,1070.630371,4644.227539,1.67918539
220,2460,349.3968811,557.8777466,2090.793701,22.95928001,1656.023438,54.75637817,41.03461075,17.5255661,522.697876,12.13938427,0.001649292535,0.001405673567,0.0008626980125,18.81904602,2899293,782.1131592,1058.352905,4505.791016,1.826571822
221,2460,350.5728149,558.5529785,1720.284912,20.95671654,1379.736938,44.24233246,40.85767365,21.80140686,430.0708008,10.84072113,0.00150667585,0.001306593185,0.0007502576918,20.17505455,2669402.5,874.9272461,1108.034424,4430.342773,1.508355379
222,2460,348.4959106,557.4122925,1861.965454,21.88857651,1505.167603,45.41460419,43.66788864,26.56504822,465.4909058,13.12861061,0.002632816555,-0.002307671355,-0.001267428976,22.54458809,2750639,821.8214111,1056.5625,4284.279297,1.583209395
223,2460,348.5727234,557.4406128,1826.772217,21.99921799,1520.422607,47.79923248,43.92362213,29.74488449,456.692627,13.04707432,9.10E-05,8.53E-05,3.15E-05,22.62645531,2788210.5,831.5570679,1057.099243,4317.473145,1.536174059
224,2460,348.6273804,556.6317749,2012.772949,22.75865746,1627.20813,51.36711502,41.91957474,35.21759033,503.192749,13.22852135,0.0009007583139,6.07E-05,-0.000898708764,23.4371376,2902173.75,801.7047729,1070.017944,4751.380859,1.765274405
225,2460,350.7204285,557.6861572,1823.941162,21.31410217,1427.197266,44.25012589,41.9211731,26.56504822,455.9848328,10.91412163,0.002604026347,0.002325609094,0.001171535929,25.78076172,2859921.5,902.1846924,1120.372314,4499.117188,1.565877438
226,2460,349.7153931,559.4440308,1915.489136,21.26341438,1420.417114,43.35847092,42.43313599,23.96248627,478.8718262,11.53957176,0.002249887679,-0.001116706058,0.001953192754,27.80566025,2792675,879.5810547,1108.194824,4282.61377,1.550103664
227,2460,349.3590393,559.6651611,1891.412842,21.96240044,1515.337646,46.89069366,44.95244598,-76.75948334,472.8527527,11.86962223,0.0004659871338,-0.0003959486203,0.0002457004157,28.22504997,2868816.5,843.7711792,1075.454468,4507.15332,1.613054991
228,2460,349.2978516,561.0357666,1994.776855,22.58015442,1601.783081,49.25905228,47.68024063,-75.96376038,498.6936951,11.87496281,0.001524411724,-6.80E-05,0.001522894949,29.5970211,2872993.5,807.246582,1041.464966,4570.636719,1.659859657
229,2460,349.1642456,560.5915527,1810.515625,22.15805817,1542.457764,53.22755051,41.26751328,-65.55604553,452.6284485,12.00926113,0.000515412481,-0.0001484510576,-0.0004935709876,30.06089211,2876654.5,834.5370483,1044.213989,4544.217773,1.58437407
230,2460,348.2507324,561.4707642,1805.712402,21.6032486,1466.182373,44.83236694,41.9211731,26.56504822,451.4276428,12.9360857,0.001408755314,-0.001015014597,0.0009769016178,31.32877159,2737673,833.8936157,1051.133301,4389.047852,1.51390326
231,2460,350.313446,560.6717529,1688.673584,21.1106205,1400.077026,44.00198746,40.12150192,25.20111847,422.1679993,10.85883141,0.002457843628,0.002291904064,-0.0008877902292,33.5408287,2808318.25,894.3693237,1059.854492,4134.077637,1.423854709
232,2460,349.0359802,561.8616333,1766.71106,21.74017525,1484.827393,47.40538788,43.19327545,-61.92751312,441.6773682,12.17862892,0.001939751208,-0.001419406501,0.001322089345,35.28660583,2781813,839.4124146,1055.611816,4257.14209,1.519427061
233,2460,350.3018494,561.1191406,1631.796997,20.91806221,1374.651855,42.60850143,42.60850143,-56.30993652,407.948822,10.8730011,0.001630617538,0.001406521304,-0.0008249918465,36.75416183,2794332.75,908.7269287,1081.01062,4595.882813,1.405141234
234,2460,350.2396545,561.8722534,1681.386108,21.02097893,1388.211914,46.81721878,39.78682327,16.26020813,420.3460999,10.98072815,0.0008396406192,-6.91E-05,0.0008367919945,37.5098381,2804824.5,905.3673706,1082.439575,5040.521484,1.399716616
235,2460,348.1869812,561.9684448,1709.394043,21.19988632,1411.942017,43.68240738,40.58149338,21.25050354,427.3480835,13.0336628,0.002283251146,-0.002280748216,0.0001068793426,39.56476593,2813740,889.0164185,1077.905273,5030.746582,1.412572861
236,2460,347.6446228,561.6202393,1704.343506,21.03380966,1389.907104,44.26226425,38.75845337,20.85446167,426.0854187,13.54935455,0.0007161279209,-0.000602620421,-0.000386895088,40.20928192,2819587.75,905.4543457,1102.216309,4846.242676,1.448024273
237,2460,348.475708,562.2167358,1579.208618,20.67157745,1342.446777,44.88977432,39.40106964,17.5255661,394.8017578,12.77057362,0.001136656734,0.000923427986,0.000662773964,41.23226929,2798401,932.1791992,1086.19165,5367.350098,1.298143506
238,2460,346.9530945,562.4415894,1763.50354,21.61573219,1467.877441,47.51584625,39.2857666,20.22486877,440.8754578,14.30870628,0.001710140845,-0.001691792859,0.0002498372342,42.77139664,2844965.25,858.9852295,1063.64624,5441.841309,1.444334984
239,2460,347.1144409,560.9388428,1728.068359,21.08504868,1396.687012,46.52264404,40.3470726,18.43495178,432.0166321,14.05704021,0.001679314999,0.0001792738185,-0.001669718418,44.28277969,2777463.5,887.3674316,1082.137573,5388.397461,1.374030828
240,2460,345.4694214,562.3024902,1682.620483,21.00814438,1386.516968,44.7318306,37.41208267,38.65980911,420.6546631,15.77028465,0.002374146599,-0.001827799482,0.001515163807,46.4195137,2816573.25,904.1951294,1079.442993,5584.71582,1.343138456
241,2460,346.329834,562.0383301,1656.666504,20.80167007,1359.396851,44.25012589,38.42773819,26.56504822,414.1662292,14.89012146,0.00100005581,0.0009560139733,-0.0002935112861,47.31956482,2788957.75,913.8138428,1100.457397,5373.789063,1.333307266
242,2460,345.2915344,561.9824219,1601.05896,20.15619278,1276.341431,40.50639725,38.66519547,45,400.2643433,15.92110062,0.001155337435,-0.001153666177,-6.21E-05,48.35936737,2629639.75,914.9758911,1089.402222,5855.196777,1.184859276
243,2460,344.6856079,561.6481934,1621.077759,20.42211723,1310.241699,41.54113007,39.31876373,23.19859314,405.269043,16.50562286,0.0007688821643,-0.0006732516922,-0.0003713650221,49.05136108,2681385.75,910.1774902,1084.901001,6357.177734,1.199894071
244,2460,345.1880798,562.0765991,1770.191895,21.18715668,1410.24707,42.8173027,41.58218765,18.43495178,442.5475159,16.03131866,0.0007336779963,0.0005583021557,0.0004760063894,49.71166992,2714644,856.3551025,1074.358276,6177.961914,1.30543077
245,2460,345.3818054,561.8435669,1710.653076,20.86641121,1367.871948,41.66159821,41.66159821,0,427.6628418,15.82159042,0.0003367118188,0.0002152506495,-0.0002589247015,50.01471329,2756053.5,901.8494263,1098.622192,6125.945313,1.266736746
246,2460,345.7791443,562.4544678,1862.508667,21.55324173,1459.402344,46.03562927,39.25738144,40.60129929,465.626709,15.4771204,0.0008097233367,0.0004414876166,0.0006787787424,50.74346161,2799514.25,847.8255615,1064.456543,6129.369629,1.336275578
247,2460,343.8587646,562.9433594,1891.500244,21.90089798,1506.862549,48.01262283,41.09315491,40.60129547,472.8746033,17.44048119,0.002201815369,-0.002133755246,0.0005432128673,52.72509766,2862547,843.6616821,1067.163696,6255.164063,1.388060451
248,2460,344.4591064,563.3123169,1909.165649,21.57826042,1462.79248,44.03746796,42.81843948,-20.55604553,477.2909546,16.89490128,0.0007829510141,0.0006670464645,0.0004099528014,53.42975235,2857535.25,867.7617798,1084.514526,6309.824219,1.34653461
249,2460,344.1523438,562.7908936,1731.051392,20.89225388,1371.261963,44.96762085,37.95653915,21.80140686,432.7624512,17.13100243,0.0006721860846,-0.000340847444,-0.0005793592427,54.03472137,2816905.75,913.9868164,1094.463013,6133.178711,1.232897162
250,2460,344.6661682,562.2320557,2140.093018,22.23098755,1552.627808,46.65994644,41.09943771,21.80140686,535.0227051,16.56411362,0.0008435048512,0.0005709160469,-0.0006209309795,54.79387283,2927446,837.8505249,1081.759033,6096.547852,1.425825357
251,2460,344.8669434,562.6856689,1920.135376,21.41511917,1440.757324,44.30608749,38.7911911,21.03751373,480.0333862,16.40907478,0.0005511779455,0.0002230834943,0.0005040147807,55.28993607,2849139.25,879.9066772,1095.071045,6299.303223,1.351746082
252,2460,345.1650085,563.0014038,1968.84314,21.87624741,1503.472534,47.74355698,39.00997925,26.56504822,492.2102661,16.15230179,0.0004824466305,0.0003311835462,0.0003508165246,55.72413635,3000812.5,885.9786987,1085.519531,6404.380859,1.435849428
253,2460,345.6849976,563.1768799,1807.938354,21.42771149,1442.452271,44.83236694,38.42773819,26.56504822,451.9841309,15.66247463,0.0006097767618,0.0005777655751,0.0001949734142,56.27293777,2945158.5,907.0409546,1097.97522,6449.625,1.349792719
254,2460,345.4647522,561.9825439,2005.046875,22.38818359,1574.662964,56.14318848,43.19983673,12.26477814,501.2612,15.74834919,0.001349415164,-0.0002447170555,-0.001327039907,57.4874115,2879834.25,823.5160522,1059.036987,6094.43457,1.419876814
255,2460,344.6820374,561.5786743,2002.032715,21.77737236,1489.912476,46.14039612,41.06274414,47.29061127,500.5076599,16.50590134,0.0009786316659,-0.0008696831646,-0.0004487440456,58.36817932,3086355.75,922.1252441,1095.887451,6647.002441,1.351073503
256,2460,346.3010559,562.8817139,1965.740845,21.49056625,1450.927368,44.41394806,41.16415024,56.30993652,491.4346924,15.01050854,0.002309169387,0.001798909507,0.001447821734,60.44643021,3079285.75,946.0179443,1117.009888,6447.778809,1.347539186
257,2460,346.7926636,562.2186279,2174.142822,22.93577003,1652.633301,46.83723068,45.28050232,27.89726639,543.5351563,14.44503975,0.0009171622223,0.0005462307599,-0.0007367621292,61.27187729,3095784.75,836.4705811,1052.905029,6415.108398,1.485393763
258,2460,344.7043457,562.5313721,2238.689697,22.68742371,1617.038086,47.27315521,43.50500107,15.25511932,559.671875,16.55410004,0.002346229041,-0.002320353175,0.0003474934783,63.38348389,3079732.5,844.9211426,1068.015381,6505.115234,1.458463311
259,2460,345.5329895,562.5806274,2220.938477,22.66362953,1613.648071,51.23699188,41.33893585,26.56504822,555.2340698,15.73545456,0.000922340434,0.0009207153344,5.47E-05,64.21359253,3129586,864.0484619,1077.548828,6344.918945,1.43932426
260,2460,346.3130798,561.9785156,2344.61792,22.90045738,1647.54834,51.30619431,42.52814484,35.53768158,586.1538696,14.90210342,0.001094926381,0.000866767019,-0.0006690131268,65.19902039,3125500.25,845.1851807,1054.601074,6472.373535,1.48636961
261,2460,345.9772949,562.758728,2208.507568,21.93781853,1511.947632,44.46411133,42.8173027,-71.56504822,552.1263428,15.31535244,0.0009437794215,-0.0003730943426,0.0008669026429,66.04842377,3093175.75,915.1400146,1109.430298,6445.064453,1.375733376
262,2460,345.569458,561.7002563,2159.585693,22.19455338,1547.542847,49.33931732,42.35679626,12.80426788,539.895874,15.62571526,0.001258962322,-0.0004526491975,-0.00117477437,67.18274689,2985406.25,862.336731,1082.702759,6549.976074,1.417209506
263,2460,345.0635986,562.3742676,2232.227295,22.65172577,1611.953125,49.47314835,45.30698776,36.86989975,558.0562744,16.18106461,0.0009374023066,-0.000562691188,0.000749734405,68.02547455,2962245.25,818.7527466,1045.319824,6358.102539,1.468628168
264,2460,344.6409607,562.5561523,2249.922852,23.13485909,1681.448486,48.59403992,48.11051941,-68.19859314,562.4801636,16.61970329,0.0005112377694,-0.0004695976968,0.0002020941902,68.48558807,3015750.5,801.6358643,1026.009521,6459.354004,1.499859095
265,2460,343.8858337,562.6534424,2219.056641,23.11152458,1678.05835,48.62845993,47.1306572,-85.60128784,554.7636108,17.38085747,0.0008459650562,-0.0008390299627,0.0001081000446,69.24695587,3029382.75,805.6864014,1034.921631,6197.143066,1.485336542
266,2460,343.6109924,562.2303467,2297.892334,23.1814537,1688.228638,50.22149277,44.89252853,-60.25511551,574.4724731,17.61560822,0.0005599636352,-0.0003050403029,-0.000469584571,69.7514801,3045642,801.9072266,1030.764038,6579.9375,1.514784455
267,2460,343.573822,560.8805542,2184.902588,22.81784821,1635.683228,47.50951767,45.57823944,-81.46923065,546.2250977,17.59732437,0.001502006897,-4.13E-05,-0.001501437742,71.10179138,2967936.25,810.026123,1034.723999,6501.760254,1.450696349
268,2460,342.5918884,560.9118652,2070.198486,22.4363308,1581.442871,45.10939026,43.26819611,-45,517.5491333,18.57936096,0.001091591897,-0.001091037295,3.48E-05,72.08422089,2955079.5,831.7143555,1050.66626,6073.995117,1.381427169
269,2460,342.1789551,561.9572754,2422.091797,23.95972443,1803.489136,48.60665131,48.44516754,-82.87498474,605.5223999,19.02538109,0.001248898916,-0.000458814844,0.001161566819,73.20822906,3118089.75,765.739502,993.9355469,6213.254395,1.545571089
270,2460,340.9483948,562.3721924,2050.289795,22.04821205,1527.202759,47.63617325,41.52323532,13.24051666,512.5719604,20.28118706,0.001442920067,-0.001367289224,0.0004610188771,74.50685883,2962077.25,864.8390503,1055.826172,6306.712891,1.313349485
271,2460,339.5308838,562.6519165,2097.98584,22.32785606,1566.187866,46.01153183,41.09162521,25.20111847,524.4959106,21.71651459,0.001603603829,-0.001573264133,0.0003104596108,75.95170593,3055424,865.8034058,1050.054199,5993.861328,1.32232666
272,2460,338.7724915,562.3412476,1975.234009,21.76498032,1488.217529,45.10939026,41.42699814,45,493.8080139,22.44931984,0.0009106192156,-0.0008426581626,-0.0003451877274,76.77126312,2945522.25,879.7852173,1064.373901,6320.15918,1.241176248
273,2460,338.708313,562.1229248,2028.200928,21.87624741,1503.472534,45.49958038,41.61977386,28.30075455,507.0497437,22.49978065,0.0002528447949,-7.13E-05,-0.0002425808343,76.99882507,2935250.25,866.1129761,1065.713501,6138.210449,1.248900056
274,2460,339.4469299,561.4811401,2061.828369,21.88857651,1505.167603,44.25012589,41.9211731,26.56504822,515.456543,21.73382187,0.001088420395,0.000821598398,-0.0007138872752,77.97731018,3015784.75,888.5650635,1089.208496,6096.473633,1.249173641
275,2460,338.4543457,561.7147217,2057.66333,22.01147652,1522.117554,45.53846359,41.01691055,29.74488449,514.4152832,22.73384476,0.001132997684,-0.001102871378,0.0002595350379,78.99700928,3035589.75,887.3405151,1068.94519,6185.592285,1.262545943
276,2460,337.6955261,562.0999146,2064.290527,22.19455338,1547.542847,47.74930191,40.71111298,32.00538254,516.0720825,23.50972366,0.0009444928728,-0.0008421970997,0.0004275170504,79.84799957,2989707,857.8781738,1052.515137,5986.726074,1.282148957
277,2460,338.298645,561.8442383,2174.00415,22.63981056,1610.258179,45.56737137,44.26544952,0,543.5004883,22.89478493,0.000728670333,0.0006708775181,-0.0002844007395,80.50307465,3106382,855.2810669,1047.419067,6150.784668,1.328057051
278,2460,337.1200867,563.0804443,2112.858643,22.24311829,1554.322876,45.10939026,44.188797,-45,528.2141113,24.1557827,0.001897758688,-0.001309509273,0.001373562263,82.21105194,3002031,857.234314,1060.483887,6015.334473,1.267569661
279,2460,337.3956299,562.7901611,1984.613281,22.14587975,1540.762817,45.10939026,42.34759903,45,496.152832,23.85588074,0.0004447060346,0.0003061591124,-0.0003225368855,82.61128998,3056444,879.8060303,1061.229248,6003.453613,1.254793644
280,2460,336.2134705,562.0719604,2223.584473,22.97102928,1657.718384,48.32579803,43.66788864,26.56504822,555.8955078,24.98834991,0.001536917407,-0.001313510467,-0.0007980007795,83.99451447,3050541.5,818.0603638,1053.963501,5821.036133,1.354850292
281,2460,337.6517029,561.9587402,2157.535889,22.86508942,1642.463379,47.30176544,46.01755524,-9.462322235,539.3834839,23.54631042,0.001602979959,0.001598036033,-0.0001258002449,85.43719482,2940164.75,797.008728,1011.395081,5844.334961,1.315944672
282,2460,335.1482239,562.0446167,2576.967529,24.70258141,1917.054565,57.61515045,45.18834686,-12.52880764,644.241272,26.051054,0.002780190203,-0.002778555965,9.53E-05,87.9421463,3061423,714.7854614,969.3154297,5921.963867,1.516871929
283,2460,336.5729065,562.1586304,2561.712158,24.10565186,1825.524292,52.45858383,43.43815994,19.65382385,640.4273071,24.63387489,0.001589808031,0.00158474152,0.0001268227788,89.3713913,3129556.5,760.5231323,1014.259338,6046.432617,1.457538843
284,2460,335.7373047,560.9498901,2439.614014,23.66517448,1759.418823,49.55706787,45.28333664,12.09475708,609.9028931,25.43404579,0.00163091009,-0.0009274159675,-0.001341554103,90.84083557,3144815.25,798.1778564,1033.338745,6165.050781,1.384179354
285,2460,336.6419067,560.7146606,2345.364258,22.88867569,1645.853271,47.87120056,46.02999878,-45,586.3404541,24.529459,0.001039695111,0.00100623141,-0.0002616568236,91.77552032,3120580.25,845.0003662,1050.849976,5959.550781,1.293233395
286,2460,335.0498352,560.065979,2413.773438,23.37845039,1717.043701,48.85150909,46.98188782,-76.6075058,603.4428101,26.1325016,0.00191016763,-0.001768968417,-0.0007207573508,93.49467468,3115216.75,808.7286377,1028.560791,5928.354004,1.35325408
287,2460,334.7189636,561.2245483,2614.213379,23.82423019,1783.148926,51.87738037,46.64290237,-68.96248627,653.5526733,26.45501709,0.001338766189,-0.0003676351043,0.001287299208,94.69956207,3210758.25,804.4995117,1050.084229,6122.591309,1.42334497
288,2460,334.537384,560.5979004,2810.361572,24.63696861,1906.884644,52.63991928,52.06898499,15.25511932,702.5897217,26.6347332,0.0007249170449,-0.0002017551014,-0.0006962754996,95.35198975,3289105.75,771.1848755,1050.700195,6037.375977,1.507601738
289,2460,334.2740784,560.1899414,2641.872803,23.79023743,1778.063965,53.63413239,44.32658005,9.090278625,660.4675903,26.90468597,0.0005389030557,-0.0002922371496,-0.0004527846759,95.83753967,3244989.25,812.6703491,1067.90332,5487.07666,1.41304636
